DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes
11/13/1996,1996,11,13,"Baja","114 A","Geronimo Island",0,100,0,10/18/1996," "
11/13/1996,1996,11,13,"Baja","114 B","Sacramento Reef",0,200,100,10/18/1996," "
12/18/1996,1996,12,18,"Southern","1","Imperial Beach",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","2","Coronado",1935,1000,500,11/12/1996," "
12/18/1996,1996,12,18,"Southern","3","Point Loma",1936,1000,500,11/12/1996," "
12/18/1996,1996,12,18,"Southern","4","Del Mar",1921,600,400,11/12/1996," "
12/18/1996,1996,12,18,"Southern","5","Encinitas",0,200,150,11/12/1996," "
12/18/1996,1996,12,18,"Southern","6","Las Flores",0,200,150,11/12/1996," "
12/18/1996,1996,12,18,"Southern","7","San Onofre",0,150,100,11/12/1996," "
12/18/1996,1996,12,18,"Southern","8","Capistrano Beach",0,150,100,11/12/1996," "
12/18/1996,1996,12,18,"Southern","9","San Clemente",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","13","Palos Verdes",0,50,25,11/12/1996," "
12/18/1996,1996,12,18,"Southern","14","Redondo Beach",0,50,25,11/12/1996," "
12/18/1996,1996,12,18,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","16","Malibu",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","17","Point Dume",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","18","Ventura",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","19","Rincon Point",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","20","Carpinteria",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","21","Summerland",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","22","Santa Barbara",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","23","Santa Barbara Breakwater",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","24","Arroyo Burro",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","25","Hope Ranch",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","28","Naples",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","30","Tajiguas",0,200,100,11/12/1996," "
12/18/1996,1996,12,18,"Southern","31","Gaviota",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","32","San Augustine",0,800,600,11/12/1996," "
12/18/1996,1996,12,18,"Southern","33","Point Conception",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","101","San Clemente Island (S)",0,100,50,11/12/1996," "
12/18/1996,1996,12,18,"Southern","102","San Clemente Island (W)",1129,800,400,11/12/1996," "
12/18/1996,1996,12,18,"Southern","103","San Clemente Island (N)",3104,1000,800,11/12/1996," "
12/18/1996,1996,12,18,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","110","Santa Cruz Island (N)",0,100,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","111","Santa Cruz Island (W)",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","113","Santa Rosa Island (SE)",0,300,200,11/12/1996," "
12/18/1996,1996,12,18,"Southern","114","Santa Rosa Island (SW)",60,600,400,11/12/1996," "
12/18/1996,1996,12,18,"Southern","115","Santa Rosa Island (NW)",412,600,400,11/12/1996," "
12/18/1996,1996,12,18,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
12/18/1996,1996,12,18,"Southern","117","San Miguel Island (S)",0,100,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","118","San Miguel Island (N)",0,100,50,11/12/1996," "
12/18/1996,1996,12,18,"Southern","107A","San Nicolas Island",400,500,400,11/12/1996," "
12/18/1996,1996,12,18,"Southern","107B","San Nicolas Island (Foul)",0,0,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","108A","San Nicolas Island (Rockpile)",0,100,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","108B","San Nicolas Island (Westend)",0,100,0,11/12/1996," "
12/18/1996,1996,12,18,"Southern","108C","San Nicolas Island (Barrack)",0,400,300,11/12/1996," "
12/19/1996,1996,12,19,"Baja","102"," ",333,400,300,11/13/1996," "
12/19/1996,1996,12,19,"Baja","103"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","104"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","105"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","106"," ",0,300,200,11/13/1996," "
12/19/1996,1996,12,19,"Baja","107"," ",600,400,300,11/13/1996," "
12/19/1996,1996,12,19,"Baja","108"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","109"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","110"," ",0,400,200,11/13/1996," "
12/19/1996,1996,12,19,"Baja","111"," ",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","112"," ",0,300,100,11/13/1996," "
12/19/1996,1996,12,19,"Baja","113","Rosario Bay",0,100,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","115","Punta San Carlos",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","101 A","W. Coronado Islands",0,0,0,11/13/1996," "
12/19/1996,1996,12,19,"Baja","101 B","Tijuana",0,100,50,11/13/1996," "
12/19/1996,1996,12,19,"Baja","101 C","Potpola",0,200,100,11/13/1996," "
12/19/1996,1996,12,19,"Baja","101 D","Descanso Bay",200,600,400,11/13/1996," "
12/19/1996,1996,12,19,"Baja","101 E","Punta Mesquite",0,600,400,10/18/1996," "
12/19/1996,1996,12,19,"Baja","114 A","Geronimo Island",0,400,200,11/13/1996," "
12/19/1996,1996,12,19,"Baja","114 B","Sacramento Reef",0,800,400,11/13/1996," "
01/24/1997,1997,1,24,"Southern","1","Imperial Beach",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","2","Coronado",846,1000,750,12/18/1996," "
01/24/1997,1997,1,24,"Southern","3","Point Loma",847,1000,750,12/18/1996," "
01/24/1997,1997,1,24,"Southern","4","Del Mar",478,600,400,12/18/1996," "
01/24/1997,1997,1,24,"Southern","5","Encinitas",15,200,150,12/18/1996," "
01/24/1997,1997,1,24,"Southern","6","Las Flores",15,200,150,12/18/1996," "
01/24/1997,1997,1,24,"Southern","7","San Onofre",306,200,150,12/18/1996," "
01/24/1997,1997,1,24,"Southern","8","Capistrano Beach",307,200,150,12/18/1996," "
01/24/1997,1997,1,24,"Southern","9","San Clemente",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","13","Palos Verdes",0,50,25,12/18/1996," "
01/24/1997,1997,1,24,"Southern","14","Redondo Beach",0,50,25,12/18/1996," "
01/24/1997,1997,1,24,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","16","Malibu",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","17","Point Dume",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","18","Ventura",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","19","Rincon Point",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","20","Carpinteria",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","21","Summerland",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","22","Santa Barbara",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","23","Santa Barbara Breakwater",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","24","Arroyo Burro",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","25","Hope Ranch",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","28","Naples",0,200,100,12/18/1996," "
01/24/1997,1997,1,24,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","30","Tajiguas",0,400,300,12/18/1996," "
01/24/1997,1997,1,24,"Southern","31","Gaviota",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","32","San Augustine",150,1200,1000,12/18/1996," "
01/24/1997,1997,1,24,"Southern","33","Point Conception",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","101","San Clemente Island (S)",0,300,200,12/18/1996," "
01/24/1997,1997,1,24,"Southern","102","San Clemente Island (W)",611,2000,1800,12/18/1996," "
01/24/1997,1997,1,24,"Southern","103","San Clemente Island (N)",2404,1500,1000,12/18/1996," "
01/24/1997,1997,1,24,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","110","Santa Cruz Island (N)",0,100,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","111","Santa Cruz Island (W)",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","113","Santa Rosa Island (SE)",0,400,300,12/18/1996," "
01/24/1997,1997,1,24,"Southern","114","Santa Rosa Island (SW)",0,800,600,12/18/1996," "
01/24/1997,1997,1,24,"Southern","115","Santa Rosa Island (NW)",416,400,300,12/18/1996," "
01/24/1997,1997,1,24,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
01/24/1997,1997,1,24,"Southern","117","San Miguel Island (S)",0,200,100,12/18/1996," "
01/24/1997,1997,1,24,"Southern","118","San Miguel Island (N)",0,200,100,12/18/1996," "
01/24/1997,1997,1,24,"Southern","107A","San Nicolas Island",837,300,200,12/18/1996," "
01/24/1997,1997,1,24,"Southern","107B","San Nicolas Island (Foul)",0,0,0,12/18/1996," "
01/24/1997,1997,1,24,"Southern","108A","San Nicolas Island (Rockpile)",0,200,100,12/18/1996," "
01/24/1997,1997,1,24,"Southern","108B","San Nicolas Island (Westend)",0,200,100,12/18/1996," "
01/24/1997,1997,1,24,"Southern","108C","San Nicolas Island (Barrack)",0,600,400,12/18/1996," "
01/27/1997,1997,1,27,"Baja","102"," ",0,600,400,12/19/1996," "
01/27/1997,1997,1,27,"Baja","103"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","104"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","105"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","106"," ",0,800,600,12/19/1996," "
01/27/1997,1997,1,27,"Baja","107"," ",792,100,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","108"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","109"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","110"," ",0,100,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","111"," ",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","112"," ",0,300,200,12/19/1996," "
01/27/1997,1997,1,27,"Baja","113","Rosario Bay",0,100,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","115","Punta San Carlos",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","101 A","W. Coronado Islands",0,0,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","101 B","Tijuana",0,100,50,12/19/1996," "
01/27/1997,1997,1,27,"Baja","101 C","Potpola",0,100,0,12/19/1996," "
01/27/1997,1997,1,27,"Baja","101 D","Descanso Bay",735,200,100,12/19/1996," "
01/27/1997,1997,1,27,"Baja","101 E","Punta Mesquite",1197,400,300,12/19/1996," "
01/27/1997,1997,1,27,"Baja","114 A","Geronimo Island",0,400,300,12/19/1996," "
01/27/1997,1997,1,27,"Baja","114 B","Sacramento Reef",0,800,600,12/19/1996," "
02/25/1997,1997,2,25,"Southern","1","Imperial Beach",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","2","Coronado",737,500,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","3","Point Loma",737,500,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","4","Del Mar",401,400,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","5","Encinitas",0,100,50,01/24/1997," "
02/25/1997,1997,2,25,"Southern","6","Las Flores",0,100,50,01/24/1997," "
02/25/1997,1997,2,25,"Southern","7","San Onofre",170,50,25,01/24/1997," "
02/25/1997,1997,2,25,"Southern","8","Capistrano Beach",170,50,25,01/24/1997," "
02/25/1997,1997,2,25,"Southern","9","San Clemente",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","13","Palos Verdes",0,25,25,01/24/1997," "
02/25/1997,1997,2,25,"Southern","14","Redondo Beach",0,25,25,01/24/1997," "
02/25/1997,1997,2,25,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","16","Malibu",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","17","Point Dume",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","18","Ventura",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","19","Rincon Point",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","20","Carpinteria",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","21","Summerland",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","22","Santa Barbara",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","23","Santa Barbara Breakwater",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","24","Arroyo Burro",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","25","Hope Ranch",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","28","Naples",0,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","30","Tajiguas",300,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","31","Gaviota",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","32","San Augustine",877,400,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","33","Point Conception",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","101","San Clemente Island (S)",0,50,50,01/24/1997," "
02/25/1997,1997,2,25,"Southern","102","San Clemente Island (W)",2738,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","103","San Clemente Island (N)",949,400,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","110","Santa Cruz Island (N)",0,-99999,-99999,01/24/1997," "
02/25/1997,1997,2,25,"Southern","111","Santa Cruz Island (W)",0,-99999,-99999,01/24/1997," "
02/25/1997,1997,2,25,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","113","Santa Rosa Island (SE)",0,600,400,01/24/1997," "
02/25/1997,1997,2,25,"Southern","114","Santa Rosa Island (SW)",0,1200,600,01/24/1997," "
02/25/1997,1997,2,25,"Southern","115","Santa Rosa Island (NW)",413,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
02/25/1997,1997,2,25,"Southern","117","San Miguel Island (S)",0,300,200,01/24/1997," "
02/25/1997,1997,2,25,"Southern","118","San Miguel Island (N)",0,300,200,01/24/1997," "
02/25/1997,1997,2,25,"Southern","107A","San Nicolas Island",0,400,300,01/24/1997," "
02/25/1997,1997,2,25,"Southern","107B","San Nicolas Island (Foul)",0,0,0,01/24/1997," "
02/25/1997,1997,2,25,"Southern","108A","San Nicolas Island (Rockpile)",0,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","108B","San Nicolas Island (Westend)",0,200,100,01/24/1997," "
02/25/1997,1997,2,25,"Southern","108C","San Nicolas Island (Barrack)",0,700,500,01/24/1997," "
02/28/1997,1997,2,28,"Baja","102"," ",812,300,200,01/27/1997," "
02/28/1997,1997,2,28,"Baja","103"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","104"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","105"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","106"," ",419,400,200,01/27/1997," "
02/28/1997,1997,2,28,"Baja","107"," ",0,1000,600,01/27/1997," "
02/28/1997,1997,2,28,"Baja","108"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","109"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","110"," ",0,200,100,01/27/1997," "
02/28/1997,1997,2,28,"Baja","111"," ",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","112"," ",0,600,400,01/27/1997," "
02/28/1997,1997,2,28,"Baja","113","Rosario Bay",0,100,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","115","Punta San Carlos",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","150","San Benitos Island",0,1600,1200,09/18/1996," "
02/28/1997,1997,2,28,"Baja","152","Natividad Island",0,3000,2000,09/18/1996," "
02/28/1997,1997,2,28,"Baja","153","Punta Eugenia",0,1200,1000,09/18/1996," "
02/28/1997,1997,2,28,"Baja","155","S. Turle Bay",0,-99999,-99999,09/18/1996," "
02/28/1997,1997,2,28,"Baja","156","San Pablo to Asuncion",0,-99999,-99999,09/18/1996," "
02/28/1997,1997,2,28,"Baja","101 A","W. Coronado Islands",0,0,0,01/27/1997," "
02/28/1997,1997,2,28,"Baja","101 B","Tijuana",0,-99999,-99999,01/27/1997," "
02/28/1997,1997,2,28,"Baja","101 C","Potpola",0,200,100,01/27/1997," "
02/28/1997,1997,2,28,"Baja","101 D","Descanso Bay",100,400,200,01/27/1997," "
02/28/1997,1997,2,28,"Baja","101 E","Punta Mesquite",0,800,700,01/27/1997," "
02/28/1997,1997,2,28,"Baja","114 A","Geronimo Island",0,200,100,01/27/1997," "
02/28/1997,1997,2,28,"Baja","114 B","Sacramento Reef",0,1200,800,01/27/1997," "
02/28/1997,1997,2,28,"Baja","151A","N. Cedros Island",0,8000,7000,09/18/1996," "
02/28/1997,1997,2,28,"Baja","151B","S. Cedros Island",0,1000,600,09/18/1996," "
02/28/1997,1997,2,28,"Baja","154A","S. Punta Eugenia",0,600,400,09/18/1996," "
02/28/1997,1997,2,28,"Baja","154B","N. Turtle Bay",0,-99999,-99999,09/18/1996," "
03/20/1997,1997,3,20,"Southern","1","Imperial Beach",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","2","Coronado",235,150,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","3","Point Loma",235,150,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","4","Del Mar",236,200,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","5","Encinitas",0,100,50,02/25/1997," "
03/20/1997,1997,3,20,"Southern","6","Las Flores",0,100,50,02/25/1997," "
03/20/1997,1997,3,20,"Southern","7","San Onofre",0,75,25,02/25/1997," "
03/20/1997,1997,3,20,"Southern","8","Capistrano Beach",0,75,25,02/25/1997," "
03/20/1997,1997,3,20,"Southern","9","San Clemente",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","13","Palos Verdes",0,25,25,02/25/1997," "
03/20/1997,1997,3,20,"Southern","14","Redondo Beach",0,25,25,02/25/1997," "
03/20/1997,1997,3,20,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","16","Malibu",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","17","Point Dume",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","18","Ventura",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","19","Rincon Point",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","20","Carpinteria",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","21","Summerland",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","22","Santa Barbara",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","23","Santa Barbara Breakwater",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","24","Arroyo Burro",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","25","Hope Ranch",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","28","Naples",0,200,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","30","Tajiguas",0,200,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","31","Gaviota",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","32","San Augustine",813,800,600,02/25/1997," "
03/20/1997,1997,3,20,"Southern","33","Point Conception",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","101","San Clemente Island (S)",100,100,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","102","San Clemente Island (W)",220,200,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","103","San Clemente Island (N)",564,400,300,02/25/1997," "
03/20/1997,1997,3,20,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","110","Santa Cruz Island (N)",0,200,100,01/24/1997," "
03/20/1997,1997,3,20,"Southern","111","Santa Cruz Island (W)",0,200,100,01/24/1997," "
03/20/1997,1997,3,20,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","113","Santa Rosa Island (SE)",0,800,600,02/25/1997," "
03/20/1997,1997,3,20,"Southern","114","Santa Rosa Island (SW)",1228,300,200,02/25/1997," "
03/20/1997,1997,3,20,"Southern","115","Santa Rosa Island (NW)",0,300,200,02/25/1997," "
03/20/1997,1997,3,20,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
03/20/1997,1997,3,20,"Southern","117","San Miguel Island (S)",0,300,200,02/25/1997," "
03/20/1997,1997,3,20,"Southern","118","San Miguel Island (N)",0,300,200,02/25/1997," "
03/20/1997,1997,3,20,"Southern","107A","San Nicolas Island",0,800,600,02/25/1997," "
03/20/1997,1997,3,20,"Southern","107B","San Nicolas Island (Foul)",0,0,0,02/25/1997," "
03/20/1997,1997,3,20,"Southern","108A","San Nicolas Island (Rockpile)",0,200,100,02/25/1997," "
03/20/1997,1997,3,20,"Southern","108B","San Nicolas Island (Westend)",0,400,300,02/25/1997," "
03/20/1997,1997,3,20,"Southern","108C","San Nicolas Island (Barrack)",943,400,300,02/25/1997," "
04/08/1997,1997,4,8,"Baja","102"," ",0,1200,800,02/28/1997," "
04/08/1997,1997,4,8,"Baja","103"," ",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","104"," ",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","105"," ",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","106"," ",0,1000,800,02/28/1997," "
04/08/1997,1997,4,8,"Baja","107"," ",1366,1600,1200,02/28/1997," "
04/08/1997,1997,4,8,"Baja","108"," ",0,100,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","109"," ",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","110"," ",0,600,400,02/28/1997," "
04/08/1997,1997,4,8,"Baja","111"," ",0,100,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","112"," ",394,200,100,02/28/1997," "
04/08/1997,1997,4,8,"Baja","113","Rosario Bay",0,800,400,02/28/1997," "
04/08/1997,1997,4,8,"Baja","115","Punta San Carlos",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","101 A","W. Coronado Islands",0,0,0,02/28/1997," "
04/08/1997,1997,4,8,"Baja","101 B","Tijuana",0,-99999,-99999,01/27/1997," "
04/08/1997,1997,4,8,"Baja","101 C","Potpola",0,400,300,02/28/1997," "
04/08/1997,1997,4,8,"Baja","101 D","Descanso Bay",0,1000,800,02/28/1997," "
04/08/1997,1997,4,8,"Baja","101 E","Punta Mesquite",827,1200,1000,02/28/1997," "
04/08/1997,1997,4,8,"Baja","114 A","Geronimo Island",0,1000,800,02/28/1997," "
04/08/1997,1997,4,8,"Baja","114 B","Sacramento Reef",804,2000,1200,02/28/1997," "
04/11/1997,1997,4,11,"Southern","1","Imperial Beach",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","2","Coronado",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","3","Point Loma",0,300,200,03/20/1997," "
